Fund Allocator ID,Investment Manager Allocator ID,Source Asset,As At Date,Deal Status,missing_expected_fields
A096a41,Aa130ea,"Berry Health, Inc.",2025-06-30,Written Down,Capital Invested
A096a41,Aa130ea,"Eco, Inc.",2025-06-30,Written Down,Capital Invested
A096a41,Aa130ea,"HeightHQ, Inc.",2025-06-30,Written Down,Capital Invested
A096a41,Aa130ea,Live Summer Inc.,2025-06-30,Written Down,Capital Invested
A096a41,Aa130ea,Terraform Labs Pte. Ltd. (dba Luna),2025-06-30,Written Down,Capital Invested
A096a41,Aa130ea,"The Hive Social Network, Inc.",2025-06-30,Written Down,Capital Invested
A80d406,A15f96f,"Ring Container Technologies, LLC",2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Aeccf59,Af0082f,"Access Medical Systems, Ltd. (ET Healthcare)",2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,"Beijing Xinwu Liebo e-Commerce Co., Ltd. (Liebo)",2025-06-30,,"Capital Invested, Deal Status"
Aeccf59,Af0082f,DiDi Global Inc. (DIDIY),2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Distinct Healthcare Holdings Limited,2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,EDDA Healthcare and Technology Holding Limited,2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Fenbi Ltd.,2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,NaviChina Inc. (Zhe800),2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Peijia Medical Limited,2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Qiniu Limited,2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Souche Holdings Ltd,2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,"Tubatu Group Co., Ltd. (To8To)",2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Weidian Corporation,2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Aeccf59,Af0082f,YUAN Inc (Yuanfudao),2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Yoka International Inc.,2025-06-30,Current,Capital Invested
Aeccf59,Af0082f,Zhaogang,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Adlai Nortye Ltd. (Anuo),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,"Ansun Biopharma, Inc.",2025-06-30,Current,Capital Invested
A65fb68,Af0082f,"Beijing Zhiling Haina Technology Co., Ltd. (SmartX)",2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Choice Technology Inc. (Weimai),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Cloudchef Group Inc.,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,DataPipeline Ltd,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Dejavu Technology Holdings Limited (DuoZhuaYu),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Dora Technology Limited (Snowplus),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Edianyun Limited,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Eyepetizer Technology Limited (KaiYanShiPin),2025-06-30,,"Capital Invested, Deal Status"
A65fb68,Af0082f,Gong Duo Duo Jian Zhu Gong Cheng (Guangzhou) Company Limited (KaiGongMao),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Guazi.com Inc.,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,"Happy Sharing Co., Ltd. (XiangWuShuo)",2025-06-30,,"Capital Invested, Deal Status"
A65fb68,Af0082f,HashData Technology Inc. (KuKe),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,More Fun Entertainment Group (MoTianLun Ticket),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,NB Therapeutics Inc. (fka. Nuance Biotech Inc.),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Peijia Medical Limited,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Source Technology Inc.,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,UXLINK,2025-06-30,Current,Capital Invested
A65fb68,Af0082f,Vesoft Inc. (Nebula Graph),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,XPX Holdings Limited (Chubby Bear),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,XPeng Inc. (XPeng Motors),2025-06-30,Current,Capital Invested
A65fb68,Af0082f,"Xi An Wingspan Electronic Technology, Co., Ltd. (Yizhan)",2025-06-30,,"Capital Invested, Deal Status"
A65fb68,Af0082f,YUNSHAN Networks Inc.,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Addx Limited (JiJiaKeJi),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Beijing MeiyiLab Co.,Ltd. (MeiYi)",2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Beijing Semidrive Technology Corporation (XinChi),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Beisen Holding Limited,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Bestsign Inc. (ShangShangQian),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Bota Biosciences Ltd (Bota Bio),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Chameleon Biosciences, Inc.",2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Datacloak Inc. (Shupeng),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"DoDa Interactive Entertainment Co., Ltd. (AGame)",2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A9859d3,Af0082f,Easy Group Holdings Inc.,2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,FEIBAI Education Corporation,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Feiyulife Inc. (Feiyu),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,ForU Worldwide Inc. (ForU Truck),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Gemii (Zhejiang Shaoxing) Technology Co., Ltd. (Jingli)",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Global Digital Mercantile Holdings Limited (GDM),2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,"Golden Array Nanjing Limited (JLSemi) (FKA ""PhotonArray Inc."")",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,HUAHUI HEALTHCARE INC. (HuaHuiAnJian),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Hang Zhou Jin Ling Yang Consulting Limited Company (ZiHaiGuo),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Hangzhou Beauty Secret Brand Management Co. LTD,2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A9859d3,Af0082f,Happy_seed (Cayman) Limited,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Howhow Holding Limited (How Wenda),2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,"Hui Ta Li Arts and Crafts (Beijing) Co., Ltd",2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,"Jiaxing Boji Medical Technology Co., Ltd. (UP Clinic)",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Lupu Holdings Limited,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Mallee Tech Holdings Limited,2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,MitoQuality Pharmaceuticals Ltd,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,NeXtech (Cayman) Limited (NeuraMatrix),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,NutriMotion PTE.LTD,2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,OnQuality Pharmaceuticals Ltd. (AnKuo Yiyao),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Quwan Holding Limited (TT Voice),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Rgenta Therapeutics, Inc.",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"RootPath, Inc. (ChengYuanShengWu)",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Shanghai EnnovaBio Pharmaceuticals Co., Ltd. (EnnovaBio)",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Shanghai Xizhi Technology Co., Ltd. (LightAI Ltd.)",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Shenzhen Smart Manufacturing Software Dev. Co., Ltd. (Zhi Bu)",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Shoucheng Holdings Limited,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Smart Drive Information Technology Inc (Lao Siji),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Starfield Food and Science Technology Limited,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Trussan.com Corporation (PuLan),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,V Light Technologies Limited,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,"Web3.x (FKA ""Blockchain"" ""TokenInsight"")",2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Wecook Inc.,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Xindebaby Limited. (MUA),2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Xingyun International Company Limited,2025-06-30,Current,Capital Invested
A9859d3,Af0082f,Xolo (Cayman) Limited (Mollybox),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,YESMRO Holdings Limited (YiMaiGongPin),2025-06-30,Current,Capital Invested
A9859d3,Af0082f,YUNYUN Global Limited (Yunyun Story),2025-06-30,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Zhuan Spirit Holdings Limited (ZhuanZhuan),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"AkroStar Technology Co., Ltd. (XinYaoHui)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Ambilight Inc (Guangyi Tech),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Anhui Kouweiquan Food Co., Ltd.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"BEIJING PROTOGA BIOTECH CO., LTD (Yuanyu Bio)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"BITO Robotics (Shanghai) Co., Ltd.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Beijing Biostar Pharmaceuticals Co., Ltd. (HuaHaoZhongTian)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Beijing DP Technology Co.,Ltd (Deep Potential)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Beijing Galaxy-Future Network Technology Co., Ltd. (Xinghan)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Beijing Mingzhizhixiang Data Technology Co.,Ltd (Mingzhi Data)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Beijing Nuoxinchuanglian Technology CO., Ltd. (Naxions)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Beijing Xiyou Health Technology Co., Ltd",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Beijing Yiling Chenfei Technology Co., Ltd. (Ealing)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Belief BioMed Inc. (XinNian BioMed),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Burning Galaxy Ltd (Another Earth),2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,Bytebase (Cayman) Limited,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Carticletech Cayman Limited (Chelizi),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Cellbri Ark (Shenzhen) Biotech Co., Ltd. (FKA Beijing Cellbri) (Saiqiao Bio)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Chiplite Technology Co., Ltd.",2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,City Puzzle Holdings Limited (Didi Freight),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Coevolution Technologies Investments Limited (Yiwu Tech),2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,"Collov, Inc.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Colorful Pines Group Limited (HongSongXueTang),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"D3 Bio, Inc.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,East Stone Spacelike Limited (Kuaiyin),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,FitVille Brand Group,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Flickering Education Technology Co., Limited (Flikering. AI)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Frog Social Tech Ltd.,2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,Frontis (Xianyuan Tech),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,GAIA STONE LTD.,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Genor Biopharma Holdings Limited (FKA JHBP),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Grand Cyclone Holdings Limited (HongJi),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Guangzhou Cyberspace Holdings Co., Ltd. (FKA Cyber Space) (Chaojing Automobile)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"HOURS Technology Co.,Ltd. (Woshi Tech)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"HangZhou Core Control Robotics Co., Ltd. (Xinkong Al)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Hangzhou Baoge electronic commerce Co., Ltd. (Wang Baobao)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Hangzhou Guosheng Tech co.,LTD (Zhongke Guosheng)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Hangzhou Partner Pet Co Ltd,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Hangzhou Polymed Biopharmaceuticals, Inc (Duoyu)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Hita EdAi Inc. (Xizhi Edu),2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A80ede9,Af0082f,"Hunan Hongchen Catering Management Co.,Ltd (Huanxi Shaomai)",2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,"Juhui Food Technology Co., Ltd",2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A80ede9,Af0082f,"KYINNO BIOTECHNOLOGY CO.,LTD (Kang Yuan Bo Chuang)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Link-ic (suzhou) CO. Ltd (Xinling Semi),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Merico Holdings Inc. (SiMaYi),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"MolyVivi (Shanghai) Clothing Technology Co., Ltd.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Nanjing Houmo Technology Co., Ltd. (Houmo.Al)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Nanjing Zenshine Pharmaceuticals Co., Ltd.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Nebula (Cayman) Limited,2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,Neptune Group Holding Limited (Nabai Robotics),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,New Urtopia Holdings Limited,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"NiKang Therapeutics, Inc.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Ntmer Group (Xintian Tech),2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,"Nutshell Biotech (Shanghai) Co., Ltd. (Yudao Bio)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Olive Health Group (GLZ),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Olive Wren, Inc. (SIJO)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Onesight Inc. (Yijian Tech),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,PAQ Therapeutics Limited (Paqman),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Qihan Holdings Limited,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Qisheng National Veterinary Hospital Management Co.,Ltd (Mengshou)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Quwan Holding Limited,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Qyuns Therapeutics Co., Ltd. (Quanxin Bio)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,RainbowFerry. Inc. (ShaLi Bio),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Resgo (Cayman) Limited (Shuiwan),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Ronovo Surgical,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"SHENZHEN YINGMU TECHNOLOGY CO., LTD (INMO)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"SICHUAN MAMA FOODS TECHNOLOGY CO.,LTD. (Jitaitai)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,SURPATH TECH (CAYMAN) (Yima Tech),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,SciOne Corp.,2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,"Senti Biosciences, Inc.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Shanghai Cygnus Semiconductor Company Limited (Xingsi Semi),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Shanghai Jiashang Infomator Technology Ltd. (Zhi Wu Jiao Shou),2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,Shanghai RunFeixiandun Catering Management Co Ltd (Runfei),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Shanghai Xiguo Sports Apparels Co., Ltd. (Knowin)",2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,"Shenzhen Qianhai Duodao Enterprise Management Co., Ltd (LuWeiJueXing)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Shenzhen Snapmaker Technologies Co., Ltd.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Shenzhen Xiaosi Technology Co., Ltd.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Shenzhen ZhiLiu Technology Co., Ltd. (APISeven)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Shipu Holding Corporation (iLabService),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,ShuMei Technology Corporation,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Skywalker Education Technology Co., Ltd. (Yuanyin Edu)",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Suzhou Advaccine Biotechnology Co., Ltd. (FKA Beijing Advaccine) Ordinary",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Suzhou Affection Animal Pharmaceuticals,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"Suzhou Bluestone New Power Co., Ltd",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Talentspark Holding Inc (Jike Interview),2025-06-30,,"Capital Invested, Deal Status"
A80ede9,Af0082f,"Tallac Therapeutics, Inc.",2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Taos Data,2025-06-30,Current,Capital Invested
A80ede9,Af0082f,U Power International Limited (Youpao Network),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Umer Technology (Cayman) Limited (Youmai),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,VASTAI Holding Company (VASTAI Tech),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,VelaCyber Holdings Limited ( Jinghai Tech),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,Vibrant Therapeutics Limited (Xinhua Bio),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,XEPIC Corporation Limited (Xinhuazhang),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,YXT.COM GROUP HOLDING LIMITED (FKA UNICENTURY),2025-06-30,Current,Capital Invested
A80ede9,Af0082f,"ZKnow Technologies Co.,Ltd. (YQcloud)",2025-06-30,Current,Capital Invested
A72f874,Af0082f,Astribot Inc.,2025-06-30,Current,Capital Invested
A72f874,Af0082f,BOTAI Intelligent Equipment (Guangdong) Limited,2025-06-30,Current,Capital Invested
A72f874,Af0082f,BaseCure Therapeutics Inc.,2025-06-30,Current,Capital Invested
A72f874,Af0082f,"Beijing Galbot Co.,Ltd",2025-06-30,Current,Capital Invested
A72f874,Af0082f,Carote Ltd,2025-06-30,Current,Capital Invested
A72f874,Af0082f,"Changzhou Lingyue Equipment Co., Ltd",2025-06-30,Current,Capital Invested
A72f874,Af0082f,Esquared Capital Limited (Klook),2025-06-30,Current,Capital Invested
A72f874,Af0082f,"Guangdong Advanced Carbon Materials Co., Ltd (Kargen)",2025-06-30,Current,Capital Invested
A72f874,Af0082f,MiniMax Group Inc.,2025-06-30,Current,Capital Invested
A72f874,Af0082f,Narrow Path Tech Inc. (YuanShi),2025-06-30,Current,Capital Invested
A72f874,Af0082f,"Qidi Technology Co.,Ltd .(Singularity)",2025-06-30,Current,Capital Invested
A72f874,Af0082f,SOLV LEGOS LTD.,2025-06-30,Current,Capital Invested
A72f874,Af0082f,Sandai Holdings Limited,2025-06-30,Current,Capital Invested
A72f874,Af0082f,Seed Investments,2025-06-30,Current,Capital Invested
A72f874,Af0082f,Semi Tech Group Ltd.,2025-06-30,Current,Capital Invested
A72f874,Af0082f,ShenZhen LingDeChuang Technology Limited (LDC),2025-06-30,Current,Capital Invested
A72f874,Af0082f,"Shenzhen Mondo Technology Co., Ltd. (Gamebot)",2025-06-30,Current,Capital Invested
A72f874,Af0082f,Singfilm Solar Pte. Ltd.,2025-06-30,Current,Capital Invested
A72f874,Af0082f,"Suzhou Lapsen Intelligent Technology Co., Ltd",2025-06-30,Current,Capital Invested
A72f874,Af0082f,Suzhou ReCloud iService Information Technology,2025-06-30,Current,Capital Invested
A72f874,Af0082f,Suzhou SiliconRoad Semiconductor Ltd (SRS),2025-06-30,Current,Capital Invested
A72f874,Af0082f,"Ti5robot Technology Shanghai Co., Ltd.",2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A72f874,Af0082f,TowardPi (Beijing) Medical Technology Ltd.,2025-06-30,Current,Capital Invested
A72f874,Af0082f,WSPN Holding Limited,2025-06-30,Current,Capital Invested
A72f874,Af0082f,Wujiexing,2025-06-30,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
