Fund Allocator ID,Investment Manager Allocator ID,Source Asset,source_asset_class,As At Date
Ad6bb64,Ab02df9,Non-Investment Assets - Other assets,balance_sheet,2025-03-31
Ad6bb64,Ab02df9,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ad6bb64,Ab02df9,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-03-31
Abb96b2,Ab02df9,Non-Investment Assets - Cash and cash equivalents,balance_sheet,2025-03-31
Abb96b2,Ab02df9,Non-Investment Assets - Other assets,balance_sheet,2025-03-31
Abb96b2,Ab02df9,Non-Investment Liabilities - Accounts payable,balance_sheet,2025-03-31
Afb294f,A4a62c2,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Afb294f,A4a62c2,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Afb294f,A4a62c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Afb294f,A4a62c2,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Ac01bd2,A4a62c2,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ac01bd2,A4a62c2,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ac01bd2,A4a62c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ac01bd2,A4a62c2,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A729d8b,A4a62c2,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A729d8b,A4a62c2,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A729d8b,A4a62c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A729d8b,A4a62c2,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Ac33ef9,A0f94cb,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ac33ef9,A0f94cb,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ac33ef9,A0f94cb,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ab0a5da,A7dd292,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ab0a5da,A7dd292,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A2799f7,A9b5f84,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A2799f7,A9b5f84,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A2799f7,A9b5f84,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A9b3aeb,A9b5f84,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A9b3aeb,A9b5f84,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A9b3aeb,A9b5f84,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A3fdcff,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aff00c9,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aff00c9,A02306d,Non-Investment Assets - Other assets,balance_sheet,2025-03-31
Aff00c9,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A0af6ce,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A0af6ce,A02306d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A0af6ce,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A1d6a44,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A1d6a44,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A5bfee3,A6a28da,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A5bfee3,A6a28da,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A5bfee3,A6a28da,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aec91fb,Aeedbe6,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aec91fb,Aeedbe6,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A3cde4b,Aeedbe6,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A3cde4b,Aeedbe6,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A3cde4b,Aeedbe6,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ae3893b,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ae3893b,A02306d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ae3893b,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aac1486,A3ecea4,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aac1486,A3ecea4,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aac1486,A3ecea4,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A6a2745,A3ecea4,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A6a2745,A3ecea4,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Af6593f,A8bd477,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Af6593f,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Afd1cbe,A8bd477,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Afd1cbe,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A99e32e,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A996a8a,A8bd477,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A996a8a,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ace087b,A8bd477,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ace087b,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aadd548,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aadd548,A8bd477,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-03-31
A073c3d,A8bd477,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A073c3d,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A048b87,Adad2f2,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A4d85cc,A6a0407,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A4d85cc,A6a0407,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A0d2a71,A6a0407,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A0d2a71,A6a0407,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A0d2a71,A6a0407,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A26a0d1,A6a0407,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A26a0d1,A6a0407,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A26a0d1,A6a0407,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aeedb32,A6a0407,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aeedb32,A6a0407,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aeedb32,A6a0407,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aeedb32,A6a0407,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-03-31
A4e3f9d,A7970a7,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A4e3f9d,A7970a7,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aa82eac,A7970a7,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aa82eac,A7970a7,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A67395e,A7970a7,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A2b1837,A7970a7,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A8d4882,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A8d4882,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A8d4882,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A8d4882,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A84711b,A026529,ASC 740-10 Accrual,accounting_entry,2025-03-31
A84711b,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A84711b,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A84711b,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A84711b,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Afa85c1,A026529,ASC 740-10 Accrual,accounting_entry,2025-03-31
Afa85c1,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Afa85c1,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Afa85c1,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Afa85c1,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A4e71f3,A026529,ASC 740-10 Accrual,accounting_entry,2025-03-31
A4e71f3,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A4e71f3,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A4e71f3,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A4e71f3,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Ac16b86,A026529,ASC 740-10 Accrual,accounting_entry,2025-03-31
Ac16b86,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ac16b86,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ac16b86,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ac16b86,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A31bf6d,A026529,ASC 740-10 Accrual,accounting_entry,2025-03-31
A31bf6d,A026529,Idle Cash,accounting_entry,2025-03-31
A31bf6d,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A31bf6d,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A31bf6d,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A31bf6d,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A666ff0,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A666ff0,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A666ff0,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A666ff0,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Ae2a183,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ae2a183,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ae2a183,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A000c43,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A000c43,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A000c43,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A000c43,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A8567d1,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A8567d1,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A8567d1,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A8567d1,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A64ed3d,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A64ed3d,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A64ed3d,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A64ed3d,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Adeb96a,A026529,ASC 740-10 Accrual,accounting_entry,2025-03-31
Adeb96a,A026529,Idle Cash,accounting_entry,2025-03-31
Adeb96a,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Adeb96a,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Adeb96a,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Adeb96a,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Af8d59f,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Af8d59f,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Af8d59f,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Af8d59f,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A7bc2d3,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A7bc2d3,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A7bc2d3,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A7bc2d3,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Aa5a4bb,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aa5a4bb,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aa5a4bb,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aa5a4bb,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A758776,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A758776,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A758776,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A780765,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A780765,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A780765,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A780765,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A6b418c,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A6b418c,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A6b418c,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A6b418c,A026529,Subtotal Private Investments,subtotal,2025-03-31
A8bb104,A026529,ASC 740-10 Accrual,accounting_entry,2025-03-31
A8bb104,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A8bb104,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A8bb104,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A8bb104,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A2d1148,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A2d1148,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A2d1148,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A2d1148,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A6e6143,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A6e6143,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A6e6143,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A6e6143,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Aff6f98,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aff6f98,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aff6f98,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aff6f98,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Ae6e0df,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ae6e0df,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ae6e0df,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ae6e0df,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A124f9d,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A124f9d,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A124f9d,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A124f9d,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A124f9d,A026529,Subtotal Private Investments,subtotal,2025-03-31
A577ed1,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A577ed1,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A577ed1,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A577ed1,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A4ce2f8,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A4ce2f8,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A4ce2f8,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A4ce2f8,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A4ce2f8,A026529,Subtotal Private Investments,subtotal,2025-03-31
A2ac41e,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A2ac41e,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A2ac41e,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A2ac41e,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
A4c5dcd,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A4c5dcd,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A4c5dcd,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A4c5dcd,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Aba96b1,A026529,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aba96b1,A026529,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aba96b1,A026529,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aba96b1,A026529,Quarterly Unrealized Gain/Loss,accounting_entry,2025-03-31
Aba96b1,A026529,Total Portfolio Investments,subtotal,2025-03-31
A2989df,A86463a,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A2989df,A86463a,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A2989df,A86463a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ac58438,Ad647a1,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ac58438,Ad647a1,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ac58438,Ad647a1,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A2b73e4,Ad647a1,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A2b73e4,Ad647a1,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A2b73e4,Ad647a1,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Ae2ca7f,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ae2ca7f,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A13b1e6,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A13b1e6,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A13b1e6,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A8282d7,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A8282d7,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A8282d7,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aa76711,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aa76711,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aa76711,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A6557da,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A6557da,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A6557da,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Af3dbec,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Af3dbec,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Af3dbec,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A6f42ff,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A6f42ff,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A6f42ff,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aa0a993,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aa0a993,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aa0a993,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aa0a993,Aa8e77d,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-03-31
A4fec46,Aa8e77d,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A4fec46,Aa8e77d,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A4fec46,Aa8e77d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A4fec46,Aa8e77d,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-03-31
Ac71115,Ab27df1,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ac71115,Ab27df1,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ac71115,Ab27df1,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Af4e6f7,A026fe6,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Af4e6f7,A026fe6,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Af4e6f7,A026fe6,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A56bafa,Ab27df1,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A56bafa,Ab27df1,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A56bafa,Ab27df1,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A56bafa,Ab27df1,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-03-31
Ad893bb,A775492,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Ad893bb,A775492,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Ad893bb,A775492,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A48791b,A775492,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A48791b,A775492,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A355e2c,A775492,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A355e2c,A775492,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A1cae97,A775492,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A1cae97,A775492,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A1cae97,A775492,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A1cae97,A775492,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-03-31
A67b879,A775492,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A67b879,A775492,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A67b879,A775492,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A20f76b,A775492,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A20f76b,A775492,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A20f76b,A775492,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A2ce6c1,Ac17925,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A2ce6c1,Ac17925,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A2ce6c1,Ac17925,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
A145642,Ac17925,Non-Investment Assets - Cash,balance_sheet,2025-03-31
A145642,Ac17925,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
A145642,Ac17925,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aebcab9,Ac17925,Non-Investment Assets - Cash,balance_sheet,2025-03-31
Aebcab9,Ac17925,Non-Investment Assets - Other Assets,balance_sheet,2025-03-31
Aebcab9,Ac17925,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-03-31
Aa967c0,Afc0dbf,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Aa967c0,Afc0dbf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Ad52755,A664a6a,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Ad52755,A664a6a,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
Ad52755,A664a6a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Ab73bb9,A664a6a,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
Ab73bb9,A664a6a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Aa874b3,Afc0dbf,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Aa874b3,Afc0dbf,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
Aa874b3,Afc0dbf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
A87187f,Afc0dbf,Non-Investment Assets - Cash,balance_sheet,2024-12-31
A87187f,Afc0dbf,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
A87187f,Afc0dbf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Ae8bf4c,Afc0dbf,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Ae8bf4c,Afc0dbf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Ad0fa4d,Aa3bbc4,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Ad0fa4d,Aa3bbc4,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Abeff42,Afbe003,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
Abeff42,Afbe003,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2024-12-31
A1fd1d1,Afbe003,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
A1ea2a3,A041a39,Non-Investment Assets - Cash,balance_sheet,2024-12-31
A1ea2a3,A041a39,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
A1ea2a3,A041a39,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
A825f85,A041a39,Non-Investment Assets - Cash,balance_sheet,2024-12-31
A825f85,A041a39,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
A825f85,A041a39,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Af08fa6,A041a39,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Af08fa6,A041a39,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
Af08fa6,A041a39,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Ac0dd42,A041a39,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Ac0dd42,A041a39,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
Ac0dd42,A041a39,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
Afc4e50,A041a39,Non-Investment Assets - Cash,balance_sheet,2024-12-31
Afc4e50,A041a39,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
Afc4e50,A041a39,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
A681b8b,A041a39,Non-Investment Assets - Cash,balance_sheet,2024-12-31
A681b8b,A041a39,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
A681b8b,A041a39,Non-Investment Liabilities - Other Liabilities,balance_sheet,2024-12-31
A2a9ea5,A041a39,Non-Investment Assets - Cash,balance_sheet,2024-12-31
A2a9ea5,A041a39,Non-Investment Assets - Other Assets,balance_sheet,2024-12-31
